employee_id,first_name,last_name,upn,business_email,employment_status,worker_type,hire_date,termination_date,job_title,department,country,manager_upn
38436,Sipho,Dekker,Sipho.Dekker@BiTermTest.com,Sipho.Dekker@BiTermTest.com,Active,Employee,2019-01-07,,Security Analyst,Security,United States,Ines.Kulkarni@BiTermTest.com
73034613,Sipho,Desai,Sipho.Desai@BiTermTest.com,Sipho.Desai@BiTermTest.com,Active,Contractor,2023-03-13,,Fleet Maintenance Technician,Fleet,United States,Sanne.Iyer@BiTermTest.com
73001559,Sipho,Desta,Sipho.Desta@BiTermTest.com,Sipho.Desta@BiTermTest.com,Sipho Desta,Employee,2020-03-02,,Accounts Payable Clerk,Finance,United States,Fernanda.Rahal@BiTermTest.com
73045780,Sipho,Horvat,Sipho.Horvat@BiTermTest.com,Sipho.Horvat@BiTermTest.com,Active,Employee,2024-08-12,,Account Executive,Sales,United States,Tariq.Borg@BiTermTest.com
25541,Sipho,Ivanov,Sipho.Ivanov@BiTermTest.com,Sipho.Ivanov@BiTermTest.com,Active,Employee,2013-08-22,,Regional Sales Manager,Sales,United States,Ilya.Meijer@BiTermTest.com
33209,Sipho,Joshi,Sipho.Joshi@BiTermTest.com,Sipho.Joshi@BiTermTest.com,Active,Employee,2017-10-02,,Fleet Planner,Fleet,United States,Aoife.Bosman@BiTermTest.com
26824,Sipho,Lewandowski,Sipho.Lewandowski@BiTermTest.com,Sipho.Lewandowski@BiTermTest.com,Active,Employee,2010-02-02,,Sales Operations Analyst,Sales,United States,Laleh.Bekele@BiTermTest.com
73043825,Sipho,Mukherjee,Sipho.Mukherjee@BiTermTest.com,Sipho.Mukherjee@BiTermTest.com,Active,Employee,2024-03-26,2026-04-15,Route Driver,Fleet,United States,Yusuf.Kaminski@BiTermTest.com
37954,Sipho,Nassar,Sipho.Nassar@BiTermTest.com,Sipho.Nassar@BiTermTest.com,Active,Employee,2018-11-26,,Platform Administrator,IT,United States,Eshan.Mulder@BiTermTest.com
10002721,Sipho,Novak,Sipho.Novak@BiTermTest.com,Sipho.Novak@BiTermTest.com,Active,Employee,2014-04-28,,Financial Analyst,Finance,United States,Gorka.Desta@BiTermTest.com
73031383,Sipho,Nystrom,Sipho.Nystrom@BiTermTest.com,Sipho.Nystrom@BiTermTest.com,Active,Employee,2022-11-01,,Customer Security Representative II CDL,Customer Service,United States,Arjun.Forsberg@BiTermTest.com
22781,Sipho,Sakamoto,Sipho.Sakamoto@BiTermTest.com,Sipho.Sakamoto@BiTermTest.com,Active,Employee,2005-11-21,,GRC Analyst,Security,Canada,Amaia.Diallo@BiTermTest.com
18563,Sipho,Volkov,Sipho.Volkov@BiTermTest.com,Sipho.Volkov@BiTermTest.com,Active,Contractor,2016-10-03,,Physical Security Officer,Security,United States,Lan.Vosberg@BiTermTest.com
73007513,Soren,Abebe,Soren.Abebe@BiTermTest.com,Soren.Abebe@BiTermTest.com,Active,Employee,2020-09-15,,Regional Sales Manager,Sales,United States,Laleh.Bekele@BiTermTest.com
73039265,Soren,Arslan,Soren.Arslan@BiTermTest.com,Soren.Arslan@BiTermTest.com,Active,Employee,2023-08-28,,Customer Care Associate,Customer Service,United States,Minh.Sakamoto@BiTermTest.com
10004258,Soren,Asante,Soren.Asante@BiTermTest.com,Soren.Asante@BiTermTest.com,Active,Employee,2010-01-14,,Recruiter,Human Resources,United States,Henryk.Yamamoto@BiTermTest.com
22087,Soren,Banerjee,Soren.Banerjee@BiTermTest.com,Soren.Banerjee@BiTermTest.com,Active,Employee,2008-01-28,,Site Coordinator,Operations,United States,Dalia.Kozlowski@BiTermTest.com
25502,Soren,Baraka,Soren.Baraka@BiTermTest.com,Soren.Baraka@BiTermTest.com,Active,Employee,2007-04-30,,Accounts Payable Clerk,Finance,United States,Vandana.Rahal@BiTermTest.com
13054,Soren,Bosman,Soren.Bosman@BiTermTest.com,Soren.Bosman@BiTermTest.com,Terminated,Contractor,2015-01-01,2026-03-23,Account Support Lead,Customer Service,United States,Qasim.Engstrom@BiTermTest.com
24479,Soren,Devries,Soren.Devries@BiTermTest.com,Soren.Devries@BiTermTest.com,Active,Employee,2014-03-10,,Fleet Maintenance Technician,Fleet,Canada,Willem.Kuroda@BiTermTest.com
73012155,Soren,Ferreira,Soren.Ferreira@BiTermTest.com,Soren.Ferreira@BiTermTest.com,Active,Employee,2021-02-15,,Financial Analyst,Finance,United States,Naoko.Jeong@BiTermTest.com
73033347,Soren,Fujimoto,Soren.Fujimoto@BiTermTest.com,Soren.Fujimoto@BiTermTest.com,Active,Employee,2023-01-10,,Route Driver,Fleet,United States,Gorka.Celik@BiTermTest.com
73007258,Soren,Kaya,Soren.Kaya@BiTermTest.com,Soren.Kaya@BiTermTest.com,Active,Employee,2020-09-14,,Controller,Finance,Canada,Sanne.Desta@BiTermTest.com
73001184,Soren,Maalouf,Soren.Maalouf@BiTermTest.com,Soren.Maalouf@BiTermTest.com,Soren Maalouf,Employee,2020-02-24,,Security Analyst,Security,United States,Anouk.Desta@BiTermTest.com
73006347,Soren,Nowak,Soren.Nowak@BiTermTest.com,Soren.Nowak@BiTermTest.com,Active,Employee,2020-07-20,2026-03-31,Sales Operations Analyst,Sales,United States,Laleh.Bekele@BiTermTest.com
73006225,Soren,Sandberg,Soren.Sandberg@BiTermTest.com,Soren.Sandberg@BiTermTest.com,Active,Employee,2020-07-27,,Customer Care Associate,Customer Service,United States,Willem.Chopra@BiTermTest.com
22983,Soren,Toure,Soren.Toure@BiTermTest.com,Soren.Toure@BiTermTest.com,Active,Contractor,2007-08-07,,Service Desk Analyst,IT,United States,Deniz.Mulder@BiTermTest.com
21700,Soren,Traore,Soren.Traore@BiTermTest.com,Soren.Traore@BiTermTest.com,Terminated,Employee,2010-05-24,2026-03-23,Service Desk Analyst,IT,United States,Ren.Desta@BiTermTest.com
27537,Soren,Zielinski,Soren.Zielinski@BiTermTest.com,Soren.Zielinski@BiTermTest.com,Active,Employee,2009-12-21,,Accounts Payable Clerk,Finance,United States,Quang.Jankowski@BiTermTest.com
10003957,Sstojanovic,User,SStojanovic@BiTermTest.com,SStojanovic@BiTermTest.com,Active,Employee,2009-04-13,,Fleet Maintenance Technician,Fleet,United States,Ximena.Worku@BiTermTest.com
7209,Suleiman,Arslan,Suleiman.Arslan@BiTermTest.com,Suleiman.Arslan@BiTermTest.com,Active,Contractor,2002-07-26,,Systems Engineer,IT,United States,Katya.Horvat@BiTermTest.com
37555,Suleiman,Babic,Suleiman.Babic@BiTermTest.com,Suleiman.Babic@BiTermTest.com,Active,Employee,2018-10-24,,Financial Analyst,Finance,United States,Basim.Aydin@BiTermTest.com
73052924,Suleiman,Banerjee,Suleiman.Banerjee@BiTermTest.com,Suleiman.Banerjee@BiTermTest.com,Active,Employee,2025-07-25,2027-12-31,Accounts Payable Clerk,Finance,United States,Sanne.Desta@BiTermTest.com
22411,Suleiman,Barone,Suleiman.Barone@BiTermTest.com,Suleiman.Barone@BiTermTest.com,Active,Employee,2006-03-13,,Operations Analyst,Operations,United States,Roisin.Kozlowski@BiTermTest.com
73027544,Suleiman,Fujimoto,Suleiman.Fujimoto@BiTermTest.com,Suleiman.Fujimoto@BiTermTest.com,Active,Employee,2022-04-29,,Account Support Lead,Customer Service,Canada,Minh.Sakamoto@BiTermTest.com
25844,Suleiman,Gallo,Suleiman.Gallo@BiTermTest.com,Suleiman.Gallo@BiTermTest.com,Active,Employee,2016-12-05,,Route Driver,Fleet,United States,Teodora.Jankowski@BiTermTest.com
73013593,Suleiman,Ivanov,Suleiman.Ivanov@BiTermTest.com,Suleiman.Ivanov@BiTermTest.com,Active,Employee,2021-03-16,2035-12-31,Controller,Finance,United States,Cuauhtemoc.Zielinski@BiTermTest.com
73019813,Suleiman,Jeong,Suleiman.Jeong@BiTermTest.com,Suleiman.Jeong@BiTermTest.com,Active,Employee,2021-08-23,,Account Executive,Sales,United States,Tariq.Borg@BiTermTest.com
30709,Suleiman,Kirigaya,Suleiman.Kirigaya@BiTermTest.com,Suleiman.Kirigaya@BiTermTest.com,Active,Contractor,2017-04-10,,Fleet Maintenance Technician,Fleet,Canada,Alessandro.Vandenberg@BiTermTest.com
19340,Suleiman,Nassar,Suleiman.Nassar@BiTermTest.com,Suleiman.Nassar@BiTermTest.com,Active,Employee,2004-04-05,,Accounts Payable Clerk,Finance,Canada,Feng.Gallo@BiTermTest.com
41747,Suleiman,Okonkwo,Suleiman.Okonkwo@BiTermTest.com,Suleiman.Okonkwo@BiTermTest.com,Active,Employee,2019-09-23,,Route Driver,Fleet,United States,Willem.Kuroda@BiTermTest.com
73020859,Suleiman,Seo,Suleiman.Seo@BiTermTest.com,Suleiman.Seo@BiTermTest.com,Active,Employee,2021-09-27,,Operations Supervisor,Operations,United States,Soren.Banerjee@BiTermTest.com
73000902,Suleiman,Titov,Suleiman.Titov@BiTermTest.com,Suleiman.Titov@BiTermTest.com,Active,Employee,2020-02-18,,Operations Analyst,Operations,United States,Jovana.Baraka@BiTermTest.com
32034,Suleiman,Wisniewski,Suleiman.Wisniewski@BiTermTest.com,Suleiman.Wisniewski@BiTermTest.com,Active,Employee,2017-06-19,,Operations Supervisor,Operations,United States,Suleiman.Seo@BiTermTest.com
27230,Suleiman,Zielinski,Suleiman.Zielinski@BiTermTest.com,Suleiman.Zielinski@BiTermTest.com,Active,Employee,2018-07-02,,Fleet Maintenance Technician,Fleet,United States,Amara.Sleiman@BiTermTest.com
10005131,Tahira,Balogun,Tahira.Balogun@BiTermTest.com,Tahira.Balogun@BiTermTest.com,Active,Employee,2006-06-01,,Platform Administrator,IT,United States,Hana.Borg@BiTermTest.com
30475,Tahira,Dang,Tahira.Dang@BiTermTest.com,Tahira.Dang@BiTermTest.com,Active,Contractor,2020-03-16,,Recruiter,Human Resources,United States,Oksana.Haddad@BiTermTest.com
40806,Tahira,Desta,Tahira.Desta@BiTermTest.com,Tahira.Desta@BiTermTest.com,Tahira Desta,Contractor,2019-07-08,,Route Driver,Fleet,United States,Yusuf.Kaminski@BiTermTest.com
26194,Tahira,Galea,Tahira.Galea@BiTermTest.com,Tahira.Galea@BiTermTest.com,Active,Employee,2015-03-02,,Operations Analyst,Operations,Canada,Katya.Nair@BiTermTest.com
18345,Tahira,Matsuda,Tahira.Matsuda@BiTermTest.com,Tahira.Matsuda@BiTermTest.com,Active,Employee,1987-09-23,,Route Driver,Fleet,United States,Jeroen.Petrovic@BiTermTest.com
73005979,Tahira,Nair,Tahira.Nair@BiTermTest.com,Tahira.Nair@BiTermTest.com,Active,Employee,2020-07-13,,Regional Sales Manager,Sales,United States,Mateo.Pillai@BiTermTest.com
10003957,Tahira,Sakamoto,Tahira.Sakamoto@BiTermTest.com,Tahira.Sakamoto@BiTermTest.com,Active,Employee,2009-04-13,,Sales Operations Analyst,Sales,Canada,Bram.Aslan@BiTermTest.com
29670,Tahira,Saxena,Tahira.Saxena@BiTermTest.com,Tahira.Saxena@BiTermTest.com,Active,Employee,2017-01-30,,Customer Care Associate,Customer Service,United States,Minh.Sakamoto@BiTermTest.com
73051090,Tahira,Vella,Tahira.Vella@BiTermTest.com,Tahira.Vella@BiTermTest.com,Terminated,Contractor,2025-03-31,2026-03-19,Physical Security Officer,Security,Canada,FDeshpande@BiTermTest.com
14049,Tahira,Worku,Tahira.Worku@BiTermTest.com,Tahira.Worku@BiTermTest.com,Active,Employee,2015-01-01,,Account Executive,Sales,United States,Jisoo.Almeida@BiTermTest.com
73030792,Tahira,Zammit,Tahira.Zammit@BiTermTest.com,Tahira.Zammit@BiTermTest.com,Active,Employee,2022-10-17,,Operations Analyst,Operations,United States,Priya.Ribeiro@BiTermTest.com
73023767,Tahira,Zielinski,Tahira.Zielinski@BiTermTest.com,Tahira.Zielinski@BiTermTest.com,Active,Employee,2022-01-10,,Physical Security Officer,Security,United States,Meera.Rossi@BiTermTest.com
73015740,Tao,Almeida,Tao.Almeida@BiTermTest.com,Tao.Almeida@BiTermTest.com,Active,Contractor,2021-06-14,,Controller,Finance,United States,Aylin.Mukherjee@BiTermTest.com
23502,Tao,Attard,Tao.Attard@BiTermTest.com,Tao.Attard@BiTermTest.com,Active,Employee,2007-01-29,,Account Executive,Sales,United States,Volkan.Kocak@BiTermTest.com
73054607,Tao,Hoang,Tao.Hoang@BiTermTest.com,Tao.Hoang@BiTermTest.com,Active,Contractor,2025-12-01,,Fleet Planner,Fleet,United States,Tariq.Zammit@BiTermTest.com
15472,Tao,Ivanov,Tao.Ivanov@BiTermTest.com,Tao.Ivanov@BiTermTest.com,Active,Employee,2014-11-24,,Account Support Lead,Customer Service,United States,Beatriz.Haile@BiTermTest.com
19348,Tao,Kebede,Tao.Kebede@BiTermTest.com,Tao.Kebede@BiTermTest.com,Active,Employee,2004-04-01,,Site Coordinator,Operations,United States,Nemanja.Nikolic@BiTermTest.com
28515,Tao,Morozov,Tao.Morozov@BiTermTest.com,Tao.Morozov@BiTermTest.com,Active,Employee,2016-02-23,,Systems Engineer,IT,United States,Mahmoud.Worku@BiTermTest.com
22047,Tao,Orlov,Tao.Orlov@BiTermTest.com,Tao.Orlov@BiTermTest.com,Active,Employee,2008-05-12,,Site Coordinator,Operations,Canada,Tahira.Zammit@BiTermTest.com
73026741,Tao,Takahashi,Tao.Takahashi@BiTermTest.com,Tao.Takahashi@BiTermTest.com,Active,Employee,2022-04-18,,Site Coordinator,Operations,United States,Soren.Banerjee@BiTermTest.com
10007595,Tariq,Borg,Tariq.Borg@BiTermTest.com,Tariq.Borg@BiTermTest.com,Active,Employee,2019-10-20,,Regional Sales Manager,Sales,United States,Jing.Owusu@BiTermTest.com
22087,Tariq,Deluca,Tariq.Deluca@BiTermTest.com,Tariq.Deluca@BiTermTest.com,Active,Contractor,2008-01-28,,Platform Administrator,IT,United States,Bjorn.Dabrowski@BiTermTest.com
73009166,Tariq,Desai,Tariq.Desai@BiTermTest.com,Tariq.Desai@BiTermTest.com,Active,Employee,2020-12-14,,Accounts Payable Clerk,Finance,United States,Gorka.Desta@BiTermTest.com
24830,Tariq,Hendriks,Tariq.Hendriks@BiTermTest.com,Tariq.Hendriks@BiTermTest.com,Active,Employee,2008-10-06,,Financial Analyst,Finance,United States,Femi.Krawczyk@BiTermTest.com
20062,Tariq,Kaya,Tariq.Kaya@BiTermTest.com,Tariq.Kaya@BiTermTest.com,Active,Employee,2007-08-27,,Physical Security Officer,Security,United States,Ming.Owusu@BiTermTest.com
26974,Tariq,Keita,Tariq.Keita@BiTermTest.com,Tariq.Keita@BiTermTest.com,Active,Employee,2007-12-03,,Accounts Payable Clerk,Finance,United States,Sanne.Desta@BiTermTest.com
73034523,Tariq,Kobayashi,Tariq.Kobayashi@BiTermTest.com,Tariq.Kobayashi@BiTermTest.com,Active,Employee,2023-03-13,,Account Support Lead,Customer Service,United States,Arjun.Forsberg@BiTermTest.com
22087,Tariq,Matsuda,Tariq.Matsuda@BiTermTest.com,Tariq.Matsuda@BiTermTest.com,Active,Employee,2008-01-28,,Sales Operations Analyst,Sales,United States,Tariq.Borg@BiTermTest.com
32229,Tariq,Mifsud,Tariq.Mifsud@BiTermTest.com,Tariq.Mifsud@BiTermTest.com,Active,Employee,2017-07-10,,Customer Security Representative II CDL,Customer Service,United States,Beatriz.Haile@BiTermTest.com
73051702,Tariq,Obiora,Tariq.Obiora@BiTermTest.com,Tariq.Obiora@BiTermTest.com,Active,Employee,2025-04-30,,Service Desk Analyst,IT,United States,Gorka.Egorov@BiTermTest.com
23935,Tariq,Ribeiro,Tariq.Ribeiro@BiTermTest.com,Tariq.Ribeiro@BiTermTest.com,Active,Employee,2015-04-06,,Security Analyst,Security,United States,Meera.Rossi@BiTermTest.com
22157,Tariq,Toure,Tariq.Toure@BiTermTest.com,Tariq.Toure@BiTermTest.com,Active,Employee,2007-06-04,,Platform Administrator,IT,United States,Gorka.Egorov@BiTermTest.com
33338,Tariq,Truong,Tariq.Truong@BiTermTest.com,Tariq.Truong@BiTermTest.com,Active,Employee,2017-10-16,,Systems Engineer,IT,Canada,Eshan.Mulder@BiTermTest.com
16832,Tariq,Yamamoto,Tariq.Yamamoto@BiTermTest.com,Tariq.Yamamoto@BiTermTest.com,Tariq Yamamoto,Employee,2015-11-16,,HR Business Partner,Human Resources,United States,Oksana.Haddad@BiTermTest.com
10007379,Tariq,Zammit,Tariq.Zammit@BiTermTest.com,Tariq.Zammit@BiTermTest.com,Active,Employee,2019-05-20,,Fleet Planner,Fleet,United States,Amara.Sleiman@BiTermTest.com
31192,Tariq,Zielinski,Tariq.Zielinski@BiTermTest.com,Tariq.Zielinski@BiTermTest.com,Terminated,Employee,2017-04-24,2026-03-20,Account Support Lead,Customer Service,United States,Tomasz.Ozturk@BiTermTest.com
73031418,Tenoch,Abebe,Tenoch.Abebe@BiTermTest.com,Tenoch.Abebe@BiTermTest.com,Active,Employee,2022-11-14,,Financial Analyst,Finance,United States,Vandana.Rahal@BiTermTest.com
73047657,Tenoch,Haddad,Tenoch.Haddad@BiTermTest.com,Tenoch.Haddad@BiTermTest.com,Active,Employee,2024-12-09,,Operations Supervisor,Operations,United States,Cillian.Novikov@BiTermTest.com
10004795,Tenoch,Holmgren,Tenoch.Holmgren@BiTermTest.com,Tenoch.Holmgren@BiTermTest.com,Active,Employee,2016-02-01,,Regional Sales Manager,Sales,United States,Laleh.Kulkarni@BiTermTest.com
15347,Tenoch,Kaminski,Tenoch.Kaminski@BiTermTest.com,Tenoch.Kaminski@BiTermTest.com,Active,Employee,2015-01-01,,Customer Care Associate,Customer Service,United States,Duc.Traore@BiTermTest.com
24297,Tenoch,Khoury,Tenoch.Khoury@BiTermTest.com,Tenoch.Khoury@BiTermTest.com,Active,Employee,2013-07-29,,Route Driver,Fleet,United States,Hui.Amari@BiTermTest.com
14574,Tenoch,Ndiaye,Tenoch.Ndiaye@BiTermTest.com,Tenoch.Ndiaye@BiTermTest.com,Active,Employee,2014-08-25,,Sales Operations Analyst,Sales,United States,Laleh.Kulkarni@BiTermTest.com
19631,Tenoch,Pillai,Tenoch.Pillai@BiTermTest.com,Tenoch.Pillai@BiTermTest.com,Active,Employee,2015-07-21,,Fleet Maintenance Technician,Fleet,United States,Aoife.Bosman@BiTermTest.com
22485,Tenoch,Vella,Tenoch.Vella@BiTermTest.com,Tenoch.Vella@BiTermTest.com,Active,Employee,2005-12-05,,Account Support Lead,Customer Service,United States,Naoko.Ferreira@BiTermTest.com
20388,Teodora,Barbosa,Teodora.Barbosa@BiTermTest.com,Teodora.Barbosa@BiTermTest.com,Active,Employee,2014-09-26,,Route Driver,Fleet,United States,Alessandro.Vandenberg@BiTermTest.com
678,Teodora,Diallo,Teodora.Diallo@BiTermTest.com,Teodora.Diallo@BiTermTest.com,Active,Employee,2006-01-16,,Customer Security Representative II CDL,Customer Service,United States,Beatriz.Sahin@BiTermTest.com
21676,Teodora,Engstrom,Teodora.Engstrom@BiTermTest.com,Teodora.Engstrom@BiTermTest.com,Active,Employee,2011-04-04,,HR Business Partner,Human Resources,United States,Nemanja.Duong@BiTermTest.com
13157,Teodora,Ferreira,Teodora.Ferreira@BiTermTest.com,Teodora.Ferreira@BiTermTest.com,Active,Employee,2015-01-01,,Accounts Payable Clerk,Finance,United States,Feng.Gallo@BiTermTest.com
22175,Teodora,Galea,Teodora.Galea@BiTermTest.com,Teodora.Galea@BiTermTest.com,Active,Employee,2024-12-30,,Controller,Finance,United States,Deniz.Marino@BiTermTest.com
32229,Teodora,Gallo,Teodora.Gallo@BiTermTest.com,Teodora.Gallo@BiTermTest.com,Active,Employee,2017-07-10,,HR Business Partner,Human Resources,Canada,Yaretzi.Aslan@BiTermTest.com
28818,Teodora,Hendriks,Teodora.Hendriks@BiTermTest.com,Teodora.Hendriks@BiTermTest.com,Active,Employee,2016-01-04,,Route Driver,Fleet,United States,Tariq.Zammit@BiTermTest.com
36619,Teodora,Horvat,Teodora.Horvat@BiTermTest.com,Teodora.Horvat@BiTermTest.com,Active,Employee,2018-08-06,,Benefits Analyst,Human Resources,United States,Cuauhtemoc.Kapoor@BiTermTest.com
27004,Teodora,Iyer,Teodora.Iyer@BiTermTest.com,Teodora.Iyer@BiTermTest.com,Active,Employee,2008-09-02,,Service Desk Analyst,IT,United States,Katya.Horvat@BiTermTest.com
73050390,Teodora,Jankowski,Teodora.Jankowski@BiTermTest.com,Teodora.Jankowski@BiTermTest.com,Active,Employee,2025-02-06,,Fleet Maintenance Technician,Fleet,United States,Willem.Kuroda@BiTermTest.com
73046639,Teodora,Maalouf,Teodora.Maalouf@BiTermTest.com,Teodora.Maalouf@BiTermTest.com,Unpaid Leave,Employee,2024-09-23,,Account Executive,Sales,United States,Laleh.Bekele@BiTermTest.com
23060,Teodora,Menon,Teodora.Menon@BiTermTest.com,Teodora.Menon@BiTermTest.com,Active,Employee,2007-01-01,,Accounts Payable Clerk,Finance,United States,Aylin.Mukherjee@BiTermTest.com
73014244,Teodora,Nowak,Teodora.Nowak@BiTermTest.com,Teodora.Nowak@BiTermTest.com,Active,Employee,2021-04-19,,HR Business Partner,Human Resources,United States,Citlali.Ngo@BiTermTest.com
73015172,Teodora,Rao,Teodora.Rao@BiTermTest.com,Teodora.Rao@BiTermTest.com,Active,Employee,2021-05-24,,Recruiter,Human Resources,United States,Ren.Mazur@BiTermTest.com
73051703,Teodora,Rossi,Teodora.Rossi@BiTermTest.com,Teodora.Rossi@BiTermTest.com,Active,Employee,2025-04-30,,Physical Security Officer,Security,United States,Zainab.Holmgren@BiTermTest.com
34390,Teodora,Sleiman,Teodora.Sleiman@BiTermTest.com,Teodora.Sleiman@BiTermTest.com,Active,Employee,2017-11-30,,Controller,Finance,United States,Astrid.Fofana@BiTermTest.com
33974,Thabo,Adeyemi,Thabo.Adeyemi@BiTermTest.com,Thabo.Adeyemi@BiTermTest.com,Active,Employee,2017-12-13,,Sales Operations Analyst,Sales,United States,Ilya.Meijer@BiTermTest.com
31387,Thabo,Duong,Thabo.Duong@BiTermTest.com,Thabo.Duong@BiTermTest.com,Active,Employee,2017-05-01,,Site Coordinator,Operations,United States,Beatriz.Khoury@BiTermTest.com
21209,Thabo,Grabowski,Thabo.Grabowski@BiTermTest.com,Thabo.Grabowski@BiTermTest.com,Active,Employee,2012-11-26,,Physical Security Officer,Security,United States,Imani.Baraka@BiTermTest.com
73032556,Thabo,Hwang,Thabo.Hwang@BiTermTest.com,Thabo.Hwang@BiTermTest.com,Active,Employee,2022-12-19,2035-12-31,Platform Administrator,IT,Canada,Xiu.Carvalho@BiTermTest.com
26801,Thabo,Keita,Thabo.Keita@BiTermTest.com,Thabo.Keita@BiTermTest.com,Active,Employee,2015-01-05,,Security Analyst,Security,United States,Marisol.Asante@BiTermTest.com
21799,Thabo,Kuroda,Thabo.Kuroda@BiTermTest.com,Thabo.Kuroda@BiTermTest.com,Active,Employee,2010-02-08,,Controller,Finance,United States,Soren.Ferreira@BiTermTest.com
24671,Thabo,Meijer,Thabo.Meijer@BiTermTest.com,Thabo.Meijer@BiTermTest.com,Active,Employee,2008-05-12,,Accounts Payable Clerk,Finance,Canada,Vandana.Rahal@BiTermTest.com
19636,Thabo,Novak,Thabo.Novak@BiTermTest.com,Thabo.Novak@BiTermTest.com,Active,Employee,2003-04-07,,Sales Operations Analyst,Sales,United States,Matteo.Malhotra@BiTermTest.com
73052397,Thabo,Novikov,Thabo.Novikov@BiTermTest.com,Thabo.Novikov@BiTermTest.com,Active,Employee,2025-06-10,2026-12-31,Service Desk Analyst,IT,United States,Thabo.Hwang@BiTermTest.com
25602,Thabo,Oliveira,Thabo.Oliveira@BiTermTest.com,Thabo.Oliveira@BiTermTest.com,Active,Employee,2009-01-26,,Operations Supervisor,Operations,United States,Ines.Fofana@BiTermTest.com
13333,Thao,Attard,Thao.Attard@BiTermTest.com,Thao.Attard@BiTermTest.com,Active,Employee,2015-01-01,,Financial Analyst,Finance,United States,Aylin.Mukherjee@BiTermTest.com
22545,Thao,Fofana,Thao.Fofana@BiTermTest.com,Thao.Fofana@BiTermTest.com,Active,Employee,1997-03-26,,Account Support Lead,Customer Service,United States,Naoko.Ferreira@BiTermTest.com
24850,Thao,Gallo,Thao.Gallo@BiTermTest.com,Thao.Gallo@BiTermTest.com,Active,Employee,2013-03-04,,Accounts Payable Clerk,Finance,Canada,Feng.Gallo@BiTermTest.com
73002313,Thao,Ghanem,Thao.Ghanem@BiTermTest.com,Thao.Ghanem@BiTermTest.com,Active,Contractor,2020-03-16,,Operations Supervisor,Operations,United States,Tahira.Zammit@BiTermTest.com
26477,Thao,Holmgren,Thao.Holmgren@BiTermTest.com,Thao.Holmgren@BiTermTest.com,Active,Employee,2014-03-03,,Regional Sales Manager,Sales,United States,Volkan.Kocak@BiTermTest.com
73047817,Thao,Keita,Thao.Keita@BiTermTest.com,Thao.Keita@BiTermTest.com,Active,Employee,2024-11-18,,HR Business Partner,Human Resources,Canada,Mahmoud.Tesfaye@BiTermTest.com
27004,Thao,Kovac,Thao.Kovac@BiTermTest.com,Thao.Kovac@BiTermTest.com,Active,Employee,2008-09-02,,Account Executive,Sales,United States,Matteo.Malhotra@BiTermTest.com
10005356,Thao,Morozov,Thao.Morozov@BiTermTest.com,Thao.Morozov@BiTermTest.com,Active,Employee,2014-09-08,,Route Driver,Fleet,United States,Aoife.Bosman@BiTermTest.com
73015740,Thao,Nowak,Thao.Nowak@BiTermTest.com,Thao.Nowak@BiTermTest.com,Active,Employee,2021-06-14,,Platform Administrator,IT,United States,Oksana.Traore@BiTermTest.com
21216,Thao,Nwosu,Thao.Nwosu@BiTermTest.com,Thao.Nwosu@BiTermTest.com,Active,Employee,2013-08-05,,Account Support Lead,Customer Service,Canada,Itzel.Piotrowski@BiTermTest.com
73051932,Thao,Owusu,Thao.Owusu@BiTermTest.com,Thao.Owusu@BiTermTest.com,Active,Employee,2025-05-13,2027-12-31,Operations Analyst,Operations,United States,OMoretti1@BiTermTest.com
26592,Thao,Visser,Thao.Visser@BiTermTest.com,Thao.Visser@BiTermTest.com,Active,Contractor,2013-11-18,,Platform Administrator,IT,United States,Gorka.Egorov@BiTermTest.com
23534,Thao,Vuong,Thao.Vuong@BiTermTest.com,Thao.Vuong@BiTermTest.com,Active,Employee,2007-01-02,,Security Analyst,Security,Canada,Diego.Nakamura@BiTermTest.com
13552,Thiago,Baraka,Thiago.Baraka@BiTermTest.com,Thiago.Baraka@BiTermTest.com,Terminated,Employee,2015-01-01,2026-03-23,HR Business Partner,Human Resources,United States,Henryk.Yamamoto@BiTermTest.com
22446,Thiago,Barbosa,Thiago.Barbosa@BiTermTest.com,Thiago.Barbosa@BiTermTest.com,Active,Employee,2008-04-21,,Site Coordinator,Operations,United States,Katya.Nair@BiTermTest.com
27379,Thiago,Barone,Thiago.Barone@BiTermTest.com,Thiago.Barone@BiTermTest.com,Active,Employee,2000-04-10,,Route Driver,Fleet,United States,Mei.Ozturk@BiTermTest.com
13910,Thiago,Celik,Thiago.Celik@BiTermTest.com,Thiago.Celik@BiTermTest.com,Active,Employee,2015-01-01,,Security Analyst,Security,United States,Anwar.Fedorov@BiTermTest.com
73006966,Thiago,Chatterjee,Thiago.Chatterjee@BiTermTest.com,Thiago.Chatterjee@BiTermTest.com,Active,Employee,2020-08-17,,Physical Security Officer,Security,United States,Ines.Kulkarni@BiTermTest.com
23146,Thiago,Duong,Thiago.Duong@BiTermTest.com,Thiago.Duong@BiTermTest.com,Active,Contractor,2010-05-10,,Customer Care Associate,Customer Service,Canada,Tariq.Kobayashi@BiTermTest.com
27935,Thiago,Galea,Thiago.Galea@BiTermTest.com,Thiago.Galea@BiTermTest.com,Active,Employee,2015-10-05,,Accounts Payable Clerk,Finance,United States,Cuauhtemoc.Zielinski@BiTermTest.com
